id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier_0_id,qualifier_0_qualifierId,qualifier_0_value,qualifier_1_id,qualifier_1_qualifierId,qualifier_1_value,qualifier_2_id,qualifier_2_qualifierId,qualifier_2_value,qualifier_3_id,qualifier_3_qualifierId,qualifier_3_value,qualifier_4_id,qualifier_4_qualifierId,qualifier_4_value,qualifier_5_id,qualifier_5_qualifierId,qualifier_5_value,qualifier_6_id,qualifier_6_qualifierId,qualifier_6_value,qualifier_7_id,qualifier_7_qualifierId,qualifier_7_value,playerId,playerName,sequenceId,possessionId,qualifier_8_id,qualifier_8_qualifierId,qualifier_8_value,qualifier_9_id,qualifier_9_qualifierId,keyPass,qualifier_10_id,qualifier_10_qualifierId,qualifier_11_id,qualifier_11_qualifierId,qualifier_12_id,qualifier_12_qualifierId,qualifier_13_id,qualifier_13_qualifierId,qualifier_11_value,qualifier_12_value,qualifier_13_value,qualifier_14_id,qualifier_14_qualifierId,qualifier_14_value,qualifier_15_id,qualifier_15_qualifierId,qualifier_15_value,qualifier_16_id,qualifier_16_qualifierId,qualifier_9_value,qualifier_17_id,qualifier_17_qualifierId,qualifier_10_value,qualifier_16_value,qualifier_18_id,qualifier_18_qualifierId,qualifier_18_value,qualifier_19_id,qualifier_19_qualifierId,qualifier_19_value,qualifier_20_id,qualifier_20_qualifierId,qualifier_17_value,playerTrackingId,to_sec,sec_remaining,dist_to_opponent_goal,angle_to_goal,Goal_difference_home,Goal_difference_away
2205864429,166,1,1,15,52,5z1b7fuvpqe6vnigvopomvecu,0,25.62,62.56,1598186752083.0,2020-08-24T01:33:21Z,2442665175.0,157.0,,2442665177.0,56.0,Center,2442665179.0,140.0,80.9,2442665181.0,141.0,73.2,2442665183.0,1.0,,2442665185.0,213.0,6.1,2442665187.0,212.0,60.7,2443584787.0,178.0,,5769ggr7udnebgwl8q0zgcij9,N. Gavory,65.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748506,952,1754,84.36147224888859,2.779411764705882,0,0
2205864457,166,1,1,15,57,89xivtxk59uzvhdsd6miao6tm,1,85.155,51.884,1598186757075.0,2020-08-24T01:33:32Z,2442665333.0,56.0,Back,2442665335.0,140.0,33.6,2442665337.0,141.0,25.5,2442665339.0,213.0,0.1,2442665341.0,212.0,15.5,2442665343.0,318.0,0.00000663,2443584915.0,178.0,,,,,bgl8h2ygh9ztbnzt79wv178ph,D. Vuković,66.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493549,957,1749,26.71444330320211,1.1096510847685082,0,0
2205864477,168,1,1,15,59,89xivtxk59uzvhdsd6miao6tm,1,70.14,50.456,1598186759464.0,2020-08-24T01:33:47Z,2442665435.0,56.0,Back,2442665437.0,140.0,42.4,2442665439.0,141.0,28.6,2442665441.0,213.0,0.2,2442665443.0,212.0,9.8,2442665447.0,318.0,0.00002424,2443585117.0,178.0,,,,,dmr3lblv6081wn9egp1zpfs2x,E. Kouassi,66.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914763,959,1747,38.548923927912696,2.1183762761302862,0,0
2205864509,169,1,1,16,0,89xivtxk59uzvhdsd6miao6tm,1,60.480000000000004,48.55200000000001,1598186760176.0,2020-08-24T01:33:54Z,2442665567.0,56.0,Back,2442665569.0,140.0,22.1,2442665571.0,141.0,21.9,2442665573.0,213.0,3.4,2442665575.0,212.0,21.8,2442665577.0,318.0,0.00000318,2443585183.0,178.0,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,66.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971264,960,1746,46.83792377977487,3.059373282023088,0,0
2205864557,170,1,1,16,4,89xivtxk59uzvhdsd6miao6tm,1,81.79500000000002,53.108,1598186764424.0,2020-08-24T01:34:02Z,2442665851.0,56.0,Back,2442665853.0,140.0,30.5,2442665855.0,141.0,14.0,2442665857.0,213.0,5.7,2442665859.0,212.0,10.3,2442665861.0,318.0,0.0000035,2443585249.0,178.0,,,,,bgl8h2ygh9ztbnzt79wv178ph,D. Vuković,66.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493549,964,1742,30.05973534480966,1.2144128113878998,0,0
2205864571,171,1,1,16,12,89xivtxk59uzvhdsd6miao6tm,1,78.435,48.21200000000001,1598186772644.0,2020-08-24T01:34:14Z,2442665933.0,56.0,Back,2442665935.0,140.0,8.4,2442665937.0,141.0,45.1,2442665939.0,213.0,2.6,2442665941.0,212.0,20.8,2442665943.0,318.0,0.00000057,2443585371.0,178.0,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,66.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945447,972,1734,30.127730896966007,1.869195046439627,0,0
2205864597,172,1,1,16,17,89xivtxk59uzvhdsd6miao6tm,1,98.7,41.956,1598186777144.0,2020-08-24T01:34:23Z,2442666107.0,155.0,,2442666109.0,56.0,Back,2442666111.0,140.0,36.8,2442666113.0,141.0,2.8,2442666115.0,1.0,,2442666117.0,213.0,5.6,2442666119.0,212.0,40.4,2442666121.0,318.0,0.00000617,bgl8h2ygh9ztbnzt79wv178ph,D. Vuković,66.0,44.0,2443585491.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493549,977,1729,10.148297197067103,0.7918552036199088,0,0
2205864641,173,1,1,16,21,89xivtxk59uzvhdsd6miao6tm,1,60.900000000000006,66.30000000000001,1598186781404.0,2020-08-24T01:34:33Z,2442666419.0,56.0,Back,2442666421.0,140.0,36.6,2442666423.0,141.0,25.6,2442666425.0,213.0,1.9,2442666427.0,212.0,16.7,2442666429.0,318.0,0.00001388,2443585579.0,178.0,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,66.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864442,981,1725,54.66351616937938,1.3653250773993801,0,0
2205864689,174,1,1,16,28,89xivtxk59uzvhdsd6miao6tm,1,69.72000000000001,46.308,1598186788335.0,2020-08-24T01:34:47Z,2442666741.0,56.0,Right,2442666743.0,140.0,57.4,2442666745.0,141.0,2.6,2442666747.0,213.0,5.6,2442666749.0,212.0,32.0,2442666751.0,318.0,0.00007478,2443585729.0,178.0,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,66.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971264,988,1718,37.36529491386357,2.8664283392915166,0,0
2205864693,175,1,1,16,34,89xivtxk59uzvhdsd6miao6tm,0,38.745,65.41600000000001,1598186793933.0,2020-08-24T01:34:58Z,2442666761.0,56.0,Right,2442666763.0,140.0,67.7,2442666765.0,141.0,6.2,2442666767.0,213.0,0.3,2442666769.0,212.0,5.1,2442666891.0,236.0,,2442666895.0,233.0,167,2442666901.0,286.0,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,66.0,44.0,2443585871.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864442,994,1712,73.32591684390998,2.108957219251336,0,0
2205864711,167,74,1,16,34,5z1b7fuvpqe6vnigvopomvecu,1,19.32,60.724000000000004,1598186794244.0,2020-08-24T01:35:01Z,2442666871.0,56.0,Back,2442666873.0,285.0,,2442666925.0,233.0,175,2443585913.0,178.0,,,,,,,,,,,,,,1pg0b32xb9230zit0ndyd79ih,S. Amallah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880826,994,1712,89.75095863554886,3.2061068702290076,0,0
2205864823,177,1,1,16,47,89xivtxk59uzvhdsd6miao6tm,1,41.37,69.36,1598186807574.0,2020-08-24T01:35:23Z,2442667485.0,107.0,,2442667487.0,56.0,Right,2442667489.0,140.0,63.2,2442667491.0,141.0,7.0,2442667493.0,213.0,1.2,2442667495.0,212.0,6.7,2442667497.0,318.0,0.00003473,2442667501.0,189.0,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,67.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864442,1007,1699,72.79496205095515,1.7994909502262444,0,0
2205864843,178,1,1,16,48,89xivtxk59uzvhdsd6miao6tm,1,38.745,63.24,1598186807876.0,2020-08-24T01:35:26Z,2442667617.0,3.0,,2442667619.0,56.0,Right,2442667621.0,140.0,58.6,2442667623.0,141.0,1.6,2442667625.0,213.0,3.8,2442667627.0,212.0,6.0,2442667629.0,318.0,0.00004375,2442668011.0,189.0,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,67.0,44.0,2443586251.0,388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971264,1008,1698,72.42031914456052,2.2659028727770174,0,0
2205864857,179,1,1,16,49,89xivtxk59uzvhdsd6miao6tm,1,43.47,66.912,1598186808915.0,2020-08-24T01:35:32Z,2442667717.0,196.0,,2442667719.0,56.0,Back,2442667721.0,140.0,39.8,2442667723.0,141.0,65.4,2442667725.0,1.0,,2442667727.0,213.0,2.0,2442667729.0,212.0,47.7,2442667731.0,318.0,0.00005538,6lfje6glfgycun47flgmc9jvt,J. Mæhle,67.0,44.0,2443586345.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864442,1009,1697,69.77922788337516,1.8695308701993192,0,0
2205864861,180,1,1,16,52,89xivtxk59uzvhdsd6miao6tm,1,63.105000000000004,23.936000000000003,1598186812606.0,2020-08-24T01:35:40Z,2442667753.0,56.0,Center,2442667755.0,140.0,57.1,2442667757.0,141.0,56.6,2442667759.0,213.0,6.0,2442667761.0,212.0,18.9,2442667763.0,318.0,0.00026248,2443586401.0,178.0,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,67.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895588,1012,1694,43.08683233889444,4.16285771065183,0,0
2205864865,181,1,1,16,57,89xivtxk59uzvhdsd6miao6tm,0,44.94,29.512,1598186817156.0,2020-08-24T01:36:03Z,2442667779.0,56.0,Center,2442667781.0,140.0,51.5,2442667783.0,141.0,46.7,2442667785.0,213.0,4.0,2442667787.0,212.0,9.0,2443586593.0,178.0,,,,,,,,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,67.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721997,1017,1689,60.2274500871488,13.382352941176473,0,0
2205864871,169,1,1,16,58,5z1b7fuvpqe6vnigvopomvecu,1,50.400000000000006,35.7,1598186818136.0,2020-08-24T01:36:09Z,2442667817.0,56.0,Left,2442667819.0,140.0,64.1,2442667821.0,141.0,83.3,2442667823.0,213.0,0.9,2442667825.0,212.0,26.9,2442667827.0,318.0,0.0003863,2443586751.0,178.0,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,68.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060873,1018,1688,54.626458790589744,32.11764705882347,0,0
2205864903,171,1,1,17,3,5z1b7fuvpqe6vnigvopomvecu,0,86.205,60.928,1598186823625.0,2020-08-24T01:36:20Z,2442668015.0,2.0,,2442668017.0,155.0,,2442668019.0,56.0,Center,2442668021.0,140.0,94.3,2442668023.0,141.0,49.6,2442668025.0,213.0,5.2,2442668027.0,212.0,30.1,2442668113.0,233.0,182,7yt5uan4kvrarxyazmf2lmfh1,M. Lestienne,68.0,45.0,2443106781.0,224.0,,2443106783.0,72.0,,2443586807.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488899,1023,1683,32.83853238194423,0.6979723707664885,0,0
2205864923,182,52,1,17,5,89xivtxk59uzvhdsd6miao6tm,0,97.54500000000002,33.932,1598186825126.0,2020-08-24T01:36:23Z,2443586829.0,178.0,,,,,,,,,,,,,,,,,,,,,,,bgl8h2ygh9ztbnzt79wv178ph,D. Vuković,69.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493549,1025,1681,7.455310120980868,109.63235294117972,0,0
2205864993,183,1,1,17,16,89xivtxk59uzvhdsd6miao6tm,1,92.505,36.04,1598186836125.0,2020-08-24T01:36:42Z,2442668469.0,123.0,,2442668471.0,56.0,Back,2442668473.0,140.0,33.6,2442668475.0,141.0,35.5,2442668477.0,213.0,6.0,2442668479.0,212.0,24.1,2442668481.0,318.0,0.00000807,2442668493.0,189.0,,bgl8h2ygh9ztbnzt79wv178ph,D. Vuković,69.0,46.0,2443586953.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493549,1036,1670,12.660435419052542,6.125000000000004,0,0
2205865033,184,1,1,17,23,89xivtxk59uzvhdsd6miao6tm,1,64.89,41.412,1598186843093.0,2020-08-24T01:36:54Z,2442668739.0,56.0,Back,2442668741.0,140.0,25.1,2442668743.0,141.0,63.6,2442668745.0,213.0,2.3,2442668747.0,212.0,21.6,2442668749.0,318.0,0.00000513,2443587055.0,178.0,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,69.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971264,1043,1663,40.78908976675013,5.41149487317863,0,0
2205865059,185,1,1,17,26,89xivtxk59uzvhdsd6miao6tm,1,80.955,19.856,1598186845977.0,2020-08-24T01:37:00Z,2442668897.0,56.0,Back,2442668899.0,140.0,26.9,2442668901.0,141.0,97.1,2442668903.0,213.0,1.3,2442668905.0,212.0,18.4,2442668907.0,318.0,0.00000208,2443587119.0,178.0,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,69.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895588,1046,1660,27.896500873765515,1.7000141402714934,0,0
2205865097,186,1,1,17,30,89xivtxk59uzvhdsd6miao6tm,1,74.865,15.844,1598186850396.0,2020-08-24T01:37:07Z,2442669073.0,56.0,Back,2442669075.0,140.0,13.4,2442669077.0,141.0,48.7,2442669079.0,213.0,4.0,2442669081.0,212.0,24.9,2442669083.0,318.0,0.00000115,2443587197.0,178.0,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,69.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653599,1050,1656,35.18179303276057,1.6597818902842039,0,0
2205865137,187,1,1,17,34,89xivtxk59uzvhdsd6miao6tm,1,93.765,35.836000000000006,1598186854777.0,2020-08-24T01:37:15Z,2442669245.0,56.0,Back,2442669247.0,140.0,22.9,2442669249.0,141.0,28.8,2442669251.0,213.0,5.5,2442669253.0,212.0,18.0,2442669255.0,318.0,0.00000187,2443587261.0,178.0,,,,,bgl8h2ygh9ztbnzt79wv178ph,D. Vuković,69.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493549,1054,1652,11.384029207622405,6.119281045751615,0,0
2205865177,188,1,1,17,41,89xivtxk59uzvhdsd6miao6tm,1,74.34,42.228,1598186861526.0,2020-08-24T01:37:25Z,2442669517.0,56.0,Back,2442669519.0,140.0,22.2,2442669521.0,141.0,62.0,2442669523.0,213.0,2.0,2442669525.0,212.0,18.0,2442669527.0,318.0,0.00000283,2443587347.0,178.0,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,69.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945447,1061,1645,31.74485129906895,3.7263004375303828,0,0
2205865181,189,3,1,17,45,89xivtxk59uzvhdsd6miao6tm,1,60.58500000000001,18.224,1598186865766.0,2020-08-24T01:37:33Z,2442669543.0,56.0,Back,2442670247.0,233.0,173,2442670253.0,286.0,,2443587457.0,178.0,,,,,,,,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,69.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895588,1065,1641,47.13358039657076,2.8153524340770786,0,0
2205865189,190,1,1,17,47,89xivtxk59uzvhdsd6miao6tm,1,77.175,22.032000000000007,1598186866897.0,2020-08-24T01:37:39Z,2442669573.0,56.0,Back,2442669575.0,140.0,44.7,2442669577.0,141.0,78.8,2442669579.0,213.0,0.4,2442669581.0,212.0,20.6,2442669583.0,318.0,0.00002831,2443587541.0,178.0,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,69.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895588,1067,1639,30.289662411456487,2.324949866310162,0,0
2205865205,191,1,1,17,49,89xivtxk59uzvhdsd6miao6tm,1,57.96000000000001,14.007999999999997,1598186869556.0,2020-08-24T01:37:46Z,2442669647.0,56.0,Left,2442669649.0,140.0,60.3,2442669651.0,141.0,79.3,2442669653.0,213.0,6.3,2442669655.0,212.0,16.3,2442669659.0,318.0,0.0002158,2443587603.0,178.0,,,,,dmr3lblv6081wn9egp1zpfs2x,E. Kouassi,69.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914763,1069,1637,51.11205008606091,2.3529411764705874,0,0
2205865235,192,1,1,17,52,89xivtxk59uzvhdsd6miao6tm,1,42.945,13.056000000000003,1598186871876.0,2020-08-24T01:37:51Z,2442669799.0,56.0,Left,2442669801.0,140.0,54.6,2442669803.0,141.0,95.9,2442669805.0,213.0,2.0,2442669807.0,212.0,11.3,2442669809.0,318.0,0.00007002,2443587677.0,178.0,,,,,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,69.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721997,1072,1634,65.49407729711137,2.962901069518717,0,0
2205865253,193,1,1,17,57,89xivtxk59uzvhdsd6miao6tm,0,47.88,2.923999999999998,1598186877788.0,2020-08-24T01:38:06Z,2442669885.0,56.0,Left,2442669887.0,140.0,78.2,2442669889.0,141.0,82.9,2442669891.0,213.0,5.9,2442669893.0,212.0,26.5,2443587843.0,178.0,,,,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,69.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653599,1077,1629,65.02624221035688,1.8380743982494527,0,0
2205865377,176,1,1,18,4,5z1b7fuvpqe6vnigvopomvecu,1,13.334999999999999,7.072000000000001,1598186884727.0,2020-08-24T01:39:28Z,2442670523.0,56.0,Back,2442670525.0,140.0,31.6,2442670527.0,141.0,34.5,2442670529.0,213.0,0.7,2442670531.0,212.0,25.7,2442670533.0,318.0,0.00000608,2443588691.0,178.0,,,,,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,70.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883903,1084,1622,95.53841849748196,3.4040775401069525,0,0
2205865331,175,1,1,18,4,5z1b7fuvpqe6vnigvopomvecu,1,15.015,7.072000000000001,1598186884746.0,2020-08-24T01:39:13Z,2442670279.0,56.0,Back,2442670281.0,140.0,8.8,2442670283.0,141.0,23.1,2442670285.0,213.0,2.2,2442670287.0,212.0,10.4,2442670289.0,318.0,0.0000003,2443588565.0,178.0,,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,70.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908672,1084,1622,93.9277243895539,3.3416889483065955,0,0
2205865409,177,1,1,18,9,5z1b7fuvpqe6vnigvopomvecu,1,24.255000000000003,22.304,1598186889828.0,2020-08-24T01:39:40Z,2442670663.0,56.0,Back,2442670665.0,140.0,36.8,2442670667.0,141.0,27.9,2442670669.0,213.0,6.1,2442670671.0,212.0,14.8,2442670673.0,318.0,0.00001112,2443588889.0,178.0,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,70.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844914,1089,1617,81.58769172491645,6.903642270861833,0,0
2205865433,178,1,1,18,11,5z1b7fuvpqe6vnigvopomvecu,1,36.855000000000004,19.584000000000003,1598186891828.0,2020-08-24T01:39:44Z,2442670785.0,56.0,Back,2442670787.0,140.0,22.2,2442670789.0,141.0,12.2,2442670791.0,213.0,3.8,2442670793.0,212.0,17.6,2442670795.0,318.0,0.00000207,2443588979.0,178.0,,,,,1pg0b32xb9230zit0ndyd79ih,S. Amallah,70.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880826,1091,1615,69.65315557101486,4.7270394006659275,0,0
2205865469,179,1,1,18,14,5z1b7fuvpqe6vnigvopomvecu,1,23.31,8.296,1598186894178.0,2020-08-24T01:39:51Z,2442670951.0,56.0,Back,2442670953.0,140.0,33.2,2442670955.0,141.0,26.7,2442670957.0,213.0,0.7,2442670959.0,212.0,15.2,2442670961.0,318.0,0.00000661,2443589085.0,178.0,,,,,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,70.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883903,1094,1612,85.6384943585535,3.1781045751633985,0,0
2205865473,180,1,1,18,19,5z1b7fuvpqe6vnigvopomvecu,0,38.535000000000004,13.056000000000001,1598186899438.0,2020-08-24T01:40:02Z,2442670985.0,56.0,Right,2442670987.0,140.0,53.5,2442670989.0,141.0,-1.4,2442670991.0,213.0,5.6,2442670993.0,212.0,22.5,2443589225.0,178.0,,,,,,,,1pg0b32xb9230zit0ndyd79ih,S. Amallah,70.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880826,1099,1607,69.68678038910967,3.17346256684492,0,0
2205865575,195,1,1,18,27,89xivtxk59uzvhdsd6miao6tm,1,60.27,-1.156000000000002,1598186907727.0,2020-08-24T01:40:32Z,2442671501.0,107.0,,2442671503.0,56.0,Back,2442671505.0,140.0,16.8,2442671507.0,141.0,84.7,2442671509.0,1.0,,2442671511.0,213.0,3.5,2442671513.0,212.0,29.5,2442671515.0,318.0,0.00000085,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,71.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653599,1107,1599,56.89215443275109,1.2723290476732279,0,0
2205865609,196,1,1,18,32,89xivtxk59uzvhdsd6miao6tm,1,88.515,11.356000000000003,1598186911961.0,2020-08-24T01:40:41Z,2442671707.0,56.0,Back,2442671709.0,140.0,24.2,2442671711.0,141.0,25.3,2442671713.0,1.0,,2442671715.0,213.0,4.9,2442671717.0,212.0,40.4,2442671719.0,318.0,0.00000322,2443589779.0,178.0,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,71.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895588,1112,1594,28.009033560621116,0.7280074191838898,0,0
2205865613,197,1,1,18,40,89xivtxk59uzvhdsd6miao6tm,0,65.94,50.048,1598186920300.0,2020-08-24T01:40:53Z,2442671725.0,56.0,Center,2442671727.0,140.0,64.8,2442671729.0,141.0,21.6,2442671731.0,213.0,6.2,2442671733.0,212.0,29.2,2443589943.0,178.0,,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,71.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945447,1120,1586,42.22821218095789,2.4339481555333995,0,0
2205946837,746,1,1,18,42,5z1b7fuvpqe6vnigvopomvecu,1,41.79,54.468,1598186922441.0,2020-08-24T01:41:06Z,2443112559.0,56.0,Left,2443112561.0,140.0,61.4,2443112563.0,141.0,87.0,2443112565.0,213.0,0.2,2443112567.0,212.0,23.2,2443112569.0,318.0,0.00017361,2443590073.0,178.0,,,,,5769ggr7udnebgwl8q0zgcij9,N. Gavory,72.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748506,1122,1584,66.44127575536159,3.0882352941176467,0,0
2205865691,183,3,1,18,46,5z1b7fuvpqe6vnigvopomvecu,0,78.33,55.624,1598186926459.0,2020-08-24T04:44:26Z,2442672071.0,56.0,Left,2442672073.0,286.0,,2442672405.0,233.0,198,2443590213.0,178.0,,,,,,,,,,,,,,7yt5uan4kvrarxyazmf2lmfh1,M. Lestienne,72.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488899,1126,1580,34.3349133681738,1.2333518312985572,0,0
2205865655,198,7,1,18,46,89xivtxk59uzvhdsd6miao6tm,0,78.33,55.624,1598186926460.0,2020-08-24T01:41:17Z,2442671895.0,56.0,Back,2442671897.0,285.0,,2442672389.0,233.0,183,2443590239.0,178.0,,,,,,,,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,73.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945447,1126,1580,34.3349133681738,1.2333518312985572,0,0
2205946895,747,61,1,18,47,5z1b7fuvpqe6vnigvopomvecu,1,73.185,56.848,1598186926879.0,2020-08-24T01:41:20Z,2443112941.0,56.0,Left,2443590295.0,178.0,,,,,,,,,,,,,,,,,,,,7yt5uan4kvrarxyazmf2lmfh1,M. Lestienne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488899,1127,1579,39.16918851597515,1.3924632352941175,0,0
2205865693,200,1,1,18,48,89xivtxk59uzvhdsd6miao6tm,1,72.45,55.35200000000001,1598186928829.0,2020-08-24T01:41:28Z,2442672075.0,56.0,Back,2442672077.0,140.0,46.8,2442672079.0,141.0,1.0,2442672081.0,213.0,5.7,2442672083.0,212.0,20.5,2442672085.0,318.0,0.00001817,2443590367.0,178.0,,,,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,73.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865975,1128,1578,38.92827255350538,1.524447358561258,0,0
2205865699,201,1,1,18,52,89xivtxk59uzvhdsd6miao6tm,0,47.98500000000001,66.912,1598186932288.0,2020-08-24T01:41:35Z,2442672105.0,56.0,Right,2442672107.0,140.0,56.3,2442672109.0,141.0,2.9,2442672111.0,213.0,0.4,2442672113.0,212.0,2.3,2442672203.0,236.0,,2442672205.0,233.0,184,2442672209.0,286.0,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,73.0,50.0,2443590445.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864442,1132,1574,65.83243857704194,1.7323468643655804,0,0
2205865717,184,74,1,18,52,5z1b7fuvpqe6vnigvopomvecu,1,44.31,64.60000000000001,1598186932579.0,2020-08-24T01:41:38Z,2442672199.0,56.0,Back,2442672201.0,285.0,,2442672211.0,233.0,201,2443590455.0,178.0,,,,,,,,,,,,,,1pg0b32xb9230zit0ndyd79ih,S. Amallah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880826,1132,1574,67.96790492578096,1.9833333333333327,0,0
2205865753,203,1,1,18,58,89xivtxk59uzvhdsd6miao6tm,1,49.35,69.156,1598186938294.0,2020-08-24T01:41:52Z,2442672373.0,107.0,,2442672375.0,56.0,Back,2442672377.0,140.0,34.6,2442672379.0,141.0,11.9,2442672381.0,1.0,,2442672383.0,213.0,2.7,2442672385.0,212.0,21.4,2442672387.0,318.0,0.00000441,6lfje6glfgycun47flgmc9jvt,J. Mæhle,74.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864442,1138,1568,65.82451546346543,1.582944589828194,0,0
