id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier_0_id,qualifier_0_qualifierId,qualifier_0_value,qualifier_1_id,qualifier_1_qualifierId,qualifier_1_value,qualifier_2_id,qualifier_2_qualifierId,qualifier_2_value,qualifier_3_id,qualifier_3_qualifierId,qualifier_3_value,qualifier_4_id,qualifier_4_qualifierId,qualifier_4_value,qualifier_5_id,qualifier_5_qualifierId,qualifier_5_value,qualifier_6_id,qualifier_6_qualifierId,qualifier_6_value,qualifier_7_id,qualifier_7_qualifierId,qualifier_7_value,playerId,playerName,sequenceId,possessionId,qualifier_8_id,qualifier_8_qualifierId,qualifier_8_value,qualifier_9_id,qualifier_9_qualifierId,keyPass,qualifier_10_id,qualifier_10_qualifierId,qualifier_11_id,qualifier_11_qualifierId,qualifier_12_id,qualifier_12_qualifierId,qualifier_13_id,qualifier_13_qualifierId,qualifier_11_value,qualifier_12_value,qualifier_13_value,qualifier_14_id,qualifier_14_qualifierId,qualifier_14_value,qualifier_15_id,qualifier_15_qualifierId,qualifier_15_value,qualifier_16_id,qualifier_16_qualifierId,qualifier_9_value,qualifier_17_id,qualifier_17_qualifierId,qualifier_10_value,qualifier_16_value,qualifier_18_id,qualifier_18_qualifierId,qualifier_18_value,qualifier_19_id,qualifier_19_qualifierId,qualifier_19_value,qualifier_20_id,qualifier_20_qualifierId,qualifier_17_value,playerTrackingId,timeMilliSec
2205864407,165,1,1,15,48,5z1b7fuvpqe6vnigvopomvecu,1,37.8,92.9,2020-08-23T11:45:55.377Z,2020-08-24T01:33:13Z,2442665069.0,56.0,Back,2442665071.0,140.0,24.4,2442665073.0,141.0,92.0,2442665075.0,213.0,3.2,2442665077.0,212.0,14.1,2442665079.0,318.0,0.00000212,2443584669.0,178.0,,,,,7yt5uan4kvrarxyazmf2lmfh1,M. Lestienne,65.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488899,1598186748852.0
2205864429,166,1,1,15,52,5z1b7fuvpqe6vnigvopomvecu,0,24.4,92.0,2020-08-23T11:45:58.648Z,2020-08-24T01:33:21Z,2442665175.0,157.0,,2442665177.0,56.0,Center,2442665179.0,140.0,80.9,2442665181.0,141.0,73.2,2442665183.0,1.0,,2442665185.0,213.0,6.1,2442665187.0,212.0,60.7,2443584787.0,178.0,,5769ggr7udnebgwl8q0zgcij9,N. Gavory,65.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748506,1598186752123.0
2205864457,166,1,1,15,57,89xivtxk59uzvhdsd6miao6tm,1,18.9,23.7,2020-08-23T11:46:03.640Z,2020-08-24T01:33:32Z,2442665333.0,56.0,Back,2442665335.0,140.0,33.6,2442665337.0,141.0,25.5,2442665339.0,213.0,0.1,2442665341.0,212.0,15.5,2442665343.0,318.0,0.00000663,2443584915.0,178.0,,,,,bgl8h2ygh9ztbnzt79wv178ph,D. Vuković,66.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493549,1598186757115.0
2205864477,168,1,1,15,59,89xivtxk59uzvhdsd6miao6tm,1,33.2,25.8,2020-08-23T11:46:06.029Z,2020-08-24T01:33:47Z,2442665435.0,56.0,Back,2442665437.0,140.0,42.4,2442665439.0,141.0,28.6,2442665441.0,213.0,0.2,2442665443.0,212.0,9.8,2442665447.0,318.0,0.00002424,2443585117.0,178.0,,,,,dmr3lblv6081wn9egp1zpfs2x,E. Kouassi,66.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914763,1598186759504.0
2205864509,169,1,1,16,0,89xivtxk59uzvhdsd6miao6tm,1,42.4,28.6,2020-08-23T11:46:06.741Z,2020-08-24T01:33:54Z,2442665567.0,56.0,Back,2442665569.0,140.0,22.1,2442665571.0,141.0,21.9,2442665573.0,213.0,3.4,2442665575.0,212.0,21.8,2442665577.0,318.0,0.00000318,2443585183.0,178.0,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,66.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971264,1598186760216.0
2205864557,170,1,1,16,4,89xivtxk59uzvhdsd6miao6tm,1,22.1,21.9,2020-08-23T11:46:10.989Z,2020-08-24T01:34:02Z,2442665851.0,56.0,Back,2442665853.0,140.0,30.5,2442665855.0,141.0,14.0,2442665857.0,213.0,5.7,2442665859.0,212.0,10.3,2442665861.0,318.0,0.0000035,2443585249.0,178.0,,,,,bgl8h2ygh9ztbnzt79wv178ph,D. Vuković,66.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493549,1598186764464.0
2205864571,171,1,1,16,12,89xivtxk59uzvhdsd6miao6tm,1,25.3,29.1,2020-08-23T11:46:19.209Z,2020-08-24T01:34:14Z,2442665933.0,56.0,Back,2442665935.0,140.0,8.4,2442665937.0,141.0,45.1,2442665939.0,213.0,2.6,2442665941.0,212.0,20.8,2442665943.0,318.0,0.00000057,2443585371.0,178.0,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,66.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945447,1598186772684.0
2205864597,172,1,1,16,17,89xivtxk59uzvhdsd6miao6tm,1,6.0,38.3,2020-08-23T11:46:23.709Z,2020-08-24T01:34:23Z,2442666107.0,155.0,,2442666109.0,56.0,Back,2442666111.0,140.0,36.8,2442666113.0,141.0,2.8,2442666115.0,1.0,,2442666117.0,213.0,5.6,2442666119.0,212.0,40.4,2442666121.0,318.0,0.00000617,bgl8h2ygh9ztbnzt79wv178ph,D. Vuković,66.0,44.0,2443585491.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493549,1598186777184.0
2205864641,173,1,1,16,21,89xivtxk59uzvhdsd6miao6tm,1,42.0,2.5,2020-08-23T11:46:27.969Z,2020-08-24T01:34:33Z,2442666419.0,56.0,Back,2442666421.0,140.0,36.6,2442666423.0,141.0,25.6,2442666425.0,213.0,1.9,2442666427.0,212.0,16.7,2442666429.0,318.0,0.00001388,2443585579.0,178.0,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,66.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864442,1598186781444.0
2205864689,174,1,1,16,28,89xivtxk59uzvhdsd6miao6tm,1,33.6,31.9,2020-08-23T11:46:34.900Z,2020-08-24T01:34:47Z,2442666741.0,56.0,Right,2442666743.0,140.0,57.4,2442666745.0,141.0,2.6,2442666747.0,213.0,5.6,2442666749.0,212.0,32.0,2442666751.0,318.0,0.00007478,2443585729.0,178.0,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,66.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971264,1598186788375.0
2205864693,175,1,1,16,34,89xivtxk59uzvhdsd6miao6tm,0,63.1,3.8,2020-08-23T11:46:40.498Z,2020-08-24T01:34:58Z,2442666761.0,56.0,Right,2442666763.0,140.0,67.7,2442666765.0,141.0,6.2,2442666767.0,213.0,0.3,2442666769.0,212.0,5.1,2442666891.0,236.0,,2442666895.0,233.0,167,2442666901.0,286.0,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,66.0,44.0,2443585871.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864442,1598186793973.0
2205864711,167,74,1,16,34,5z1b7fuvpqe6vnigvopomvecu,1,18.4,89.3,2020-08-23T11:46:40.809Z,2020-08-24T01:35:01Z,2442666871.0,56.0,Back,2442666873.0,285.0,,2442666925.0,233.0,175,2443585913.0,178.0,,,,,,,,,,,,,,1pg0b32xb9230zit0ndyd79ih,S. Amallah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880826,1598186794284.0
2205864823,177,1,1,16,47,89xivtxk59uzvhdsd6miao6tm,1,60.6,-2.0,2020-08-23T11:46:54.139Z,2020-08-24T01:35:23Z,2442667485.0,107.0,,2442667487.0,56.0,Right,2442667489.0,140.0,63.2,2442667491.0,141.0,7.0,2442667493.0,213.0,1.2,2442667495.0,212.0,6.7,2442667497.0,318.0,0.00003473,2442667501.0,189.0,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,67.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864442,1598186807614.0
2205864843,178,1,1,16,48,89xivtxk59uzvhdsd6miao6tm,1,63.1,7.0,2020-08-23T11:46:54.441Z,2020-08-24T01:35:26Z,2442667617.0,3.0,,2442667619.0,56.0,Right,2442667621.0,140.0,58.6,2442667623.0,141.0,1.6,2442667625.0,213.0,3.8,2442667627.0,212.0,6.0,2442667629.0,318.0,0.00004375,2442668011.0,189.0,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,67.0,44.0,2443586251.0,388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971264,1598186807916.0
2205864857,179,1,1,16,49,89xivtxk59uzvhdsd6miao6tm,1,58.6,1.6,2020-08-23T11:46:55.480Z,2020-08-24T01:35:32Z,2442667717.0,196.0,,2442667719.0,56.0,Back,2442667721.0,140.0,39.8,2442667723.0,141.0,65.4,2442667725.0,1.0,,2442667727.0,213.0,2.0,2442667729.0,212.0,47.7,2442667731.0,318.0,0.00005538,6lfje6glfgycun47flgmc9jvt,J. Mæhle,67.0,44.0,2443586345.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864442,1598186808955.0
2205864861,180,1,1,16,52,89xivtxk59uzvhdsd6miao6tm,1,39.9,64.8,2020-08-23T11:46:59.171Z,2020-08-24T01:35:40Z,2442667753.0,56.0,Center,2442667755.0,140.0,57.1,2442667757.0,141.0,56.6,2442667759.0,213.0,6.0,2442667761.0,212.0,18.9,2442667763.0,318.0,0.00026248,2443586401.0,178.0,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,67.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895588,1598186812646.0
2205864865,181,1,1,16,57,89xivtxk59uzvhdsd6miao6tm,0,57.2,56.6,2020-08-23T11:47:03.721Z,2020-08-24T01:36:03Z,2442667779.0,56.0,Center,2442667781.0,140.0,51.5,2442667783.0,141.0,46.7,2442667785.0,213.0,4.0,2442667787.0,212.0,9.0,2443586593.0,178.0,,,,,,,,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,67.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721997,1598186817196.0
2205864871,169,1,1,16,58,5z1b7fuvpqe6vnigvopomvecu,1,48.0,52.5,2020-08-23T11:47:04.701Z,2020-08-24T01:36:09Z,2442667817.0,56.0,Left,2442667819.0,140.0,64.1,2442667821.0,141.0,83.3,2442667823.0,213.0,0.9,2442667825.0,212.0,26.9,2442667827.0,318.0,0.0003863,2443586751.0,178.0,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,68.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060873,1598186818176.0
2205864903,171,1,1,17,3,5z1b7fuvpqe6vnigvopomvecu,0,82.1,89.6,2020-08-23T11:47:10.190Z,2020-08-24T01:36:20Z,2442668015.0,2.0,,2442668017.0,155.0,,2442668019.0,56.0,Center,2442668021.0,140.0,94.3,2442668023.0,141.0,49.6,2442668025.0,213.0,5.2,2442668027.0,212.0,30.1,2442668113.0,233.0,182,7yt5uan4kvrarxyazmf2lmfh1,M. Lestienne,68.0,45.0,2443106781.0,224.0,,2443106783.0,72.0,,2443586807.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488899,1598186823665.0
2205864923,182,52,1,17,5,89xivtxk59uzvhdsd6miao6tm,0,7.1,50.1,2020-08-23T11:47:11.691Z,2020-08-24T01:36:23Z,2443586829.0,178.0,,,,,,,,,,,,,,,,,,,,,,,bgl8h2ygh9ztbnzt79wv178ph,D. Vuković,69.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493549,1598186825166.0
2205864993,183,1,1,17,16,89xivtxk59uzvhdsd6miao6tm,1,11.9,47.0,2020-08-23T11:47:22.690Z,2020-08-24T01:36:42Z,2442668469.0,123.0,,2442668471.0,56.0,Back,2442668473.0,140.0,33.6,2442668475.0,141.0,35.5,2442668477.0,213.0,6.0,2442668479.0,212.0,24.1,2442668481.0,318.0,0.00000807,2442668493.0,189.0,,bgl8h2ygh9ztbnzt79wv178ph,D. Vuković,69.0,46.0,2443586953.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493549,1598186836165.0
2205865033,184,1,1,17,23,89xivtxk59uzvhdsd6miao6tm,1,38.2,39.1,2020-08-23T11:47:29.658Z,2020-08-24T01:36:54Z,2442668739.0,56.0,Back,2442668741.0,140.0,25.1,2442668743.0,141.0,63.6,2442668745.0,213.0,2.3,2442668747.0,212.0,21.6,2442668749.0,318.0,0.00000513,2443587055.0,178.0,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,69.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971264,1598186843133.0
2205865059,185,1,1,17,26,89xivtxk59uzvhdsd6miao6tm,1,22.9,70.8,2020-08-23T11:47:32.542Z,2020-08-24T01:37:00Z,2442668897.0,56.0,Back,2442668899.0,140.0,26.9,2442668901.0,141.0,97.1,2442668903.0,213.0,1.3,2442668905.0,212.0,18.4,2442668907.0,318.0,0.00000208,2443587119.0,178.0,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,69.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895588,1598186846017.0
2205865097,186,1,1,17,30,89xivtxk59uzvhdsd6miao6tm,1,28.7,76.7,2020-08-23T11:47:36.961Z,2020-08-24T01:37:07Z,2442669073.0,56.0,Back,2442669075.0,140.0,13.4,2442669077.0,141.0,48.7,2442669079.0,213.0,4.0,2442669081.0,212.0,24.9,2442669083.0,318.0,0.00000115,2443587197.0,178.0,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,69.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653599,1598186850436.0
2205865137,187,1,1,17,34,89xivtxk59uzvhdsd6miao6tm,1,10.7,47.3,2020-08-23T11:47:41.342Z,2020-08-24T01:37:15Z,2442669245.0,56.0,Back,2442669247.0,140.0,22.9,2442669249.0,141.0,28.8,2442669251.0,213.0,5.5,2442669253.0,212.0,18.0,2442669255.0,318.0,0.00000187,2443587261.0,178.0,,,,,bgl8h2ygh9ztbnzt79wv178ph,D. Vuković,69.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493549,1598186854817.0
2205865177,188,1,1,17,41,89xivtxk59uzvhdsd6miao6tm,1,29.2,37.9,2020-08-23T11:47:48.091Z,2020-08-24T01:37:25Z,2442669517.0,56.0,Back,2442669519.0,140.0,22.2,2442669521.0,141.0,62.0,2442669523.0,213.0,2.0,2442669525.0,212.0,18.0,2442669527.0,318.0,0.00000283,2443587347.0,178.0,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,69.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945447,1598186861566.0
2205865181,189,3,1,17,45,89xivtxk59uzvhdsd6miao6tm,1,42.3,73.2,2020-08-23T11:47:52.331Z,2020-08-24T01:37:33Z,2442669543.0,56.0,Back,2442670247.0,233.0,173,2442670253.0,286.0,,2443587457.0,178.0,,,,,,,,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,69.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895588,1598186865806.0
2205865189,190,1,1,17,47,89xivtxk59uzvhdsd6miao6tm,1,26.5,67.6,2020-08-23T11:47:53.462Z,2020-08-24T01:37:39Z,2442669573.0,56.0,Back,2442669575.0,140.0,44.7,2442669577.0,141.0,78.8,2442669579.0,213.0,0.4,2442669581.0,212.0,20.6,2442669583.0,318.0,0.00002831,2443587541.0,178.0,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,69.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895588,1598186866937.0
2205865205,191,1,1,17,49,89xivtxk59uzvhdsd6miao6tm,1,44.8,79.4,2020-08-23T11:47:56.121Z,2020-08-24T01:37:46Z,2442669647.0,56.0,Left,2442669649.0,140.0,60.3,2442669651.0,141.0,79.3,2442669653.0,213.0,6.3,2442669655.0,212.0,16.3,2442669659.0,318.0,0.0002158,2443587603.0,178.0,,,,,dmr3lblv6081wn9egp1zpfs2x,E. Kouassi,69.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914763,1598186869596.0
2205865235,192,1,1,17,52,89xivtxk59uzvhdsd6miao6tm,1,59.1,80.8,2020-08-23T11:47:58.441Z,2020-08-24T01:37:51Z,2442669799.0,56.0,Left,2442669801.0,140.0,54.6,2442669803.0,141.0,95.9,2442669805.0,213.0,2.0,2442669807.0,212.0,11.3,2442669809.0,318.0,0.00007002,2443587677.0,178.0,,,,,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,69.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721997,1598186871916.0
2205865253,193,1,1,17,57,89xivtxk59uzvhdsd6miao6tm,0,54.4,95.7,2020-08-23T11:48:04.353Z,2020-08-24T01:38:06Z,2442669885.0,56.0,Left,2442669887.0,140.0,78.2,2442669889.0,141.0,82.9,2442669891.0,213.0,5.9,2442669893.0,212.0,26.5,2443587843.0,178.0,,,,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,69.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653599,1598186877828.0
2205865377,176,1,1,18,4,5z1b7fuvpqe6vnigvopomvecu,1,12.7,10.4,2020-08-23T11:48:11.292Z,2020-08-24T01:39:28Z,2442670523.0,56.0,Back,2442670525.0,140.0,31.6,2442670527.0,141.0,34.5,2442670529.0,213.0,0.7,2442670531.0,212.0,25.7,2442670533.0,318.0,0.00000608,2443588691.0,178.0,,,,,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,70.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883903,1598186884767.0
2205865331,175,1,1,18,4,5z1b7fuvpqe6vnigvopomvecu,1,14.3,10.4,2020-08-23T11:48:11.311Z,2020-08-24T01:39:13Z,2442670279.0,56.0,Back,2442670281.0,140.0,8.8,2442670283.0,141.0,23.1,2442670285.0,213.0,2.2,2442670287.0,212.0,10.4,2442670289.0,318.0,0.0000003,2443588565.0,178.0,,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,70.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908672,1598186884786.0
2205865409,177,1,1,18,9,5z1b7fuvpqe6vnigvopomvecu,1,23.1,32.8,2020-08-23T11:48:16.393Z,2020-08-24T01:39:40Z,2442670663.0,56.0,Back,2442670665.0,140.0,36.8,2442670667.0,141.0,27.9,2442670669.0,213.0,6.1,2442670671.0,212.0,14.8,2442670673.0,318.0,0.00001112,2443588889.0,178.0,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,70.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844914,1598186889868.0
2205865433,178,1,1,18,11,5z1b7fuvpqe6vnigvopomvecu,1,35.1,28.8,2020-08-23T11:48:18.393Z,2020-08-24T01:39:44Z,2442670785.0,56.0,Back,2442670787.0,140.0,22.2,2442670789.0,141.0,12.2,2442670791.0,213.0,3.8,2442670793.0,212.0,17.6,2442670795.0,318.0,0.00000207,2443588979.0,178.0,,,,,1pg0b32xb9230zit0ndyd79ih,S. Amallah,70.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880826,1598186891868.0
2205865469,179,1,1,18,14,5z1b7fuvpqe6vnigvopomvecu,1,22.2,12.2,2020-08-23T11:48:20.743Z,2020-08-24T01:39:51Z,2442670951.0,56.0,Back,2442670953.0,140.0,33.2,2442670955.0,141.0,26.7,2442670957.0,213.0,0.7,2442670959.0,212.0,15.2,2442670961.0,318.0,0.00000661,2443589085.0,178.0,,,,,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,70.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883903,1598186894218.0
2205865473,180,1,1,18,19,5z1b7fuvpqe6vnigvopomvecu,0,36.7,19.2,2020-08-23T11:48:26.003Z,2020-08-24T01:40:02Z,2442670985.0,56.0,Right,2442670987.0,140.0,53.5,2442670989.0,141.0,-1.4,2442670991.0,213.0,5.6,2442670993.0,212.0,22.5,2443589225.0,178.0,,,,,,,,1pg0b32xb9230zit0ndyd79ih,S. Amallah,70.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880826,1598186899478.0
2205865575,195,1,1,18,27,89xivtxk59uzvhdsd6miao6tm,1,42.6,101.7,2020-08-23T11:48:34.292Z,2020-08-24T01:40:32Z,2442671501.0,107.0,,2442671503.0,56.0,Back,2442671505.0,140.0,16.8,2442671507.0,141.0,84.7,2442671509.0,1.0,,2442671511.0,213.0,3.5,2442671513.0,212.0,29.5,2442671515.0,318.0,0.00000085,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,71.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653599,1598186907767.0
2205865609,196,1,1,18,32,89xivtxk59uzvhdsd6miao6tm,1,15.7,83.3,2020-08-23T11:48:38.526Z,2020-08-24T01:40:41Z,2442671707.0,56.0,Back,2442671709.0,140.0,24.2,2442671711.0,141.0,25.3,2442671713.0,1.0,,2442671715.0,213.0,4.9,2442671717.0,212.0,40.4,2442671719.0,318.0,0.00000322,2443589779.0,178.0,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,71.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895588,1598186912001.0
2205865613,197,1,1,18,40,89xivtxk59uzvhdsd6miao6tm,0,37.2,26.4,2020-08-23T11:48:46.865Z,2020-08-24T01:40:53Z,2442671725.0,56.0,Center,2442671727.0,140.0,64.8,2442671729.0,141.0,21.6,2442671731.0,213.0,6.2,2442671733.0,212.0,29.2,2443589943.0,178.0,,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,71.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945447,1598186920340.0
2205946837,746,1,1,18,42,5z1b7fuvpqe6vnigvopomvecu,1,39.8,80.1,2020-08-23T11:48:49.006Z,2020-08-24T01:41:06Z,2443112559.0,56.0,Left,2443112561.0,140.0,61.4,2443112563.0,141.0,87.0,2443112565.0,213.0,0.2,2443112567.0,212.0,23.2,2443112569.0,318.0,0.00017361,2443590073.0,178.0,,,,,5769ggr7udnebgwl8q0zgcij9,N. Gavory,72.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748506,1598186922481.0
2205865691,183,3,1,18,46,5z1b7fuvpqe6vnigvopomvecu,0,74.6,81.8,2020-08-23T11:48:53.024Z,2020-08-24T04:44:26Z,2442672071.0,56.0,Left,2442672073.0,286.0,,2442672405.0,233.0,198,2443590213.0,178.0,,,,,,,,,,,,,,7yt5uan4kvrarxyazmf2lmfh1,M. Lestienne,72.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488899,1598186926499.0
2205865655,198,7,1,18,46,89xivtxk59uzvhdsd6miao6tm,0,25.4,18.2,2020-08-23T11:48:53.025Z,2020-08-24T01:41:17Z,2442671895.0,56.0,Back,2442671897.0,285.0,,2442672389.0,233.0,183,2443590239.0,178.0,,,,,,,,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,73.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945447,1598186926500.0
2205946895,747,61,1,18,47,5z1b7fuvpqe6vnigvopomvecu,1,69.7,83.6,2020-08-23T11:48:53.444Z,2020-08-24T01:41:20Z,2443112941.0,56.0,Left,2443590295.0,178.0,,,,,,,,,,,,,,,,,,,,7yt5uan4kvrarxyazmf2lmfh1,M. Lestienne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488899,1598186926919.0
2205865693,200,1,1,18,48,89xivtxk59uzvhdsd6miao6tm,1,31.0,18.6,2020-08-23T11:48:55.394Z,2020-08-24T01:41:28Z,2442672075.0,56.0,Back,2442672077.0,140.0,46.8,2442672079.0,141.0,1.0,2442672081.0,213.0,5.7,2442672083.0,212.0,20.5,2442672085.0,318.0,0.00001817,2443590367.0,178.0,,,,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,73.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865975,1598186928869.0
2205865699,201,1,1,18,52,89xivtxk59uzvhdsd6miao6tm,0,54.3,1.6,2020-08-23T11:48:58.853Z,2020-08-24T01:41:35Z,2442672105.0,56.0,Right,2442672107.0,140.0,56.3,2442672109.0,141.0,2.9,2442672111.0,213.0,0.4,2442672113.0,212.0,2.3,2442672203.0,236.0,,2442672205.0,233.0,184,2442672209.0,286.0,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,73.0,50.0,2443590445.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864442,1598186932328.0
2205865717,184,74,1,18,52,5z1b7fuvpqe6vnigvopomvecu,1,42.2,95.0,2020-08-23T11:48:59.144Z,2020-08-24T01:41:38Z,2442672199.0,56.0,Back,2442672201.0,285.0,,2442672211.0,233.0,201,2443590455.0,178.0,,,,,,,,,,,,,,1pg0b32xb9230zit0ndyd79ih,S. Amallah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880826,1598186932619.0
2205865753,203,1,1,18,58,89xivtxk59uzvhdsd6miao6tm,1,53.0,-1.7,2020-08-23T11:49:04.859Z,2020-08-24T01:41:52Z,2442672373.0,107.0,,2442672375.0,56.0,Back,2442672377.0,140.0,34.6,2442672379.0,141.0,11.9,2442672381.0,1.0,,2442672383.0,213.0,2.7,2442672385.0,212.0,21.4,2442672387.0,318.0,0.00000441,6lfje6glfgycun47flgmc9jvt,J. Mæhle,74.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864442,1598186938334.0
2205865759,204,1,1,19,2,89xivtxk59uzvhdsd6miao6tm,1,34.2,8.6,2020-08-23T11:49:09.144Z,2020-08-24T01:41:59Z,2442672421.0,56.0,Back,2442672423.0,140.0,36.0,2442672425.0,141.0,30.1,2442672427.0,213.0,1.4,2442672429.0,212.0,14.7,2442672431.0,318.0,0.0000121,2443590715.0,178.0,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,74.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945447,1598186942619.0
